광역지자체,자치구,연월,주기,지표명,값,단위
서울,마포구,2024-01,반기,경제활동참가율 (％),64.3,
서울,마포구,2024-01,반기,고용률 (%),61.1,
서울,마포구,2024-01,반기,비경제활동인구 (천명),117.7,
서울,마포구,2024-01,반기,실업률 (％),5.1,
서울,마포구,2024-01,반기,실업자 (천명),10.9,
서울,마포구,2024-01,반기,취업자 (천명),201.7,
서울,마포구,2024-07,반기,15~64세 고용률 (%),69.4,
서울,마포구,2024-07,반기,15세이상인구 (천명),330,
서울,마포구,2024-07,반기,경제활동인구 (천명),214.9,
서울,마포구,2024-07,반기,경제활동참가율 (％),65.1,
서울,마포구,2024-07,반기,고용률 (%),62.3,
서울,마포구,2024-07,반기,비경제활동인구 (천명),115.1,
서울,마포구,2024-07,반기,실업률 (％),4.4,
서울,마포구,2024-07,반기,실업자 (천명),9.5,
서울,마포구,2024-07,반기,취업자 (천명),205.5,
서울,마포구,2025-01,반기,15~64세 고용률 (%),67.9,
서울,마포구,2025-01,반기,15세이상인구 (천명),327.7,
서울,마포구,2025-01,반기,경제활동인구 (천명),207.4,
서울,마포구,2025-01,반기,경제활동참가율 (％),63.3,
서울,마포구,2025-01,반기,고용률 (%),60.7,
서울,마포구,2025-01,반기,비경제활동인구 (천명),120.3,
서울,마포구,2025-01,반기,실업률 (％),4.1,
서울,마포구,2025-01,반기,실업자 (천명),8.5,
서울,마포구,2025-01,반기,취업자 (천명),198.9,
서울,마포구,2025-07,반기,15~64세 고용률 (%),69,
서울,마포구,2025-07,반기,15세이상인구 (천명),326.3,
서울,마포구,2025-07,반기,경제활동인구 (천명),209.1,
서울,마포구,2025-07,반기,경제활동참가율 (％),64.1,
서울,마포구,2025-07,반기,고용률 (%),61.4,
서울,마포구,2025-07,반기,비경제활동인구 (천명),117.2,
서울,마포구,2025-07,반기,실업률 (％),4.2,
서울,마포구,2025-07,반기,실업자 (천명),8.8,
서울,마포구,2025-07,반기,취업자 (천명),200.3,
서울,마포구,2026-01,반기,15~64세 고용률 (%),69.5,
서울,마포구,2026-01,반기,15세이상인구 (천명),325.3,
서울,마포구,2026-01,반기,경제활동인구 (천명),209.9,
서울,마포구,2026-01,반기,경제활동참가율 (％),64.5,
서울,마포구,2026-01,반기,고용률 (%),61.6,
서울,마포구,2026-01,반기,비경제활동인구 (천명),115.4,
서울,마포구,2026-01,반기,실업률 (％),4.6,
서울,마포구,2026-01,반기,실업자 (천명),9.6,
서울,마포구,2026-01,반기,취업자 (천명),200.3,
서울,서대문구,2021-01,반기,15~64세 고용률 (%),60.5,
서울,서대문구,2021-01,반기,15세이상인구 (천명),287.6,
서울,서대문구,2021-01,반기,경제활동인구 (천명),161.2,
서울,서대문구,2021-01,반기,경제활동참가율 (％),56.1,
서울,서대문구,2021-01,반기,고용률 (%),52.9,
서울,서대문구,2021-01,반기,비경제활동인구 (천명),126.4,
서울,서대문구,2021-01,반기,실업률 (％),5.6,
서울,서대문구,2021-01,반기,실업자 (천명),9,
서울,서대문구,2021-01,반기,취업자 (천명),152.2,
서울,서대문구,2021-07,반기,15~64세 고용률 (%),60.8,
서울,서대문구,2021-07,반기,15세이상인구 (천명),287.1,
서울,서대문구,2021-07,반기,경제활동인구 (천명),160.5,
서울,서대문구,2021-07,반기,경제활동참가율 (％),55.9,
서울,서대문구,2021-07,반기,고용률 (%),53.1,
서울,서대문구,2021-07,반기,비경제활동인구 (천명),126.6,
서울,서대문구,2021-07,반기,실업률 (％),5.1,
서울,서대문구,2021-07,반기,실업자 (천명),8.2,
서울,서대문구,2021-07,반기,취업자 (천명),152.3,
서울,서대문구,2022-01,반기,15~64세 고용률 (%),61.7,
서울,서대문구,2022-01,반기,15세이상인구 (천명),286.8,
서울,서대문구,2022-01,반기,경제활동인구 (천명),159.6,
서울,서대문구,2022-01,반기,경제활동참가율 (％),55.7,
서울,서대문구,2022-01,반기,고용률 (%),53.3,
서울,서대문구,2022-01,반기,비경제활동인구 (천명),127.2,
서울,서대문구,2022-01,반기,실업률 (％),4.3,
서울,서대문구,2022-01,반기,실업자 (천명),6.9,
서울,서대문구,2022-01,반기,취업자 (천명),152.8,
서울,서대문구,2022-07,반기,15~64세 고용률 (%),62.2,
서울,서대문구,2022-07,반기,15세이상인구 (천명),286.7,
서울,서대문구,2022-07,반기,경제활동인구 (천명),166.8,
서울,서대문구,2022-07,반기,경제활동참가율 (％),58.2,
서울,서대문구,2022-07,반기,고용률 (%),55.7,
서울,서대문구,2022-07,반기,비경제활동인구 (천명),119.9,
서울,서대문구,2022-07,반기,실업률 (％),4.3,
서울,서대문구,2022-07,반기,실업자 (천명),7.1,
서울,서대문구,2022-07,반기,취업자 (천명),159.7,
서울,서대문구,2023-01,반기,15~64세 고용률 (%),61,
서울,서대문구,2023-01,반기,15세이상인구 (천명),291.5,
서울,서대문구,2023-01,반기,경제활동인구 (천명),166,
서울,서대문구,2023-01,반기,경제활동참가율 (％),56.9,
서울,서대문구,2023-01,반기,고용률 (%),54.7,
서울,서대문구,2023-01,반기,비경제활동인구 (천명),125.5,
서울,서대문구,2023-01,반기,실업률 (％),4,
서울,서대문구,2023-01,반기,실업자 (천명),6.7,
서울,서대문구,2023-01,반기,취업자 (천명),159.3,
서울,서대문구,2023-07,반기,15~64세 고용률 (%),63.6,
서울,서대문구,2023-07,반기,15세이상인구 (천명),291.5,
서울,서대문구,2023-07,반기,경제활동인구 (천명),172.7,
서울,서대문구,2023-07,반기,경제활동참가율 (％),59.2,
서울,서대문구,2023-07,반기,고용률 (%),57.1,
서울,서대문구,2023-07,반기,비경제활동인구 (천명),118.8,
서울,서대문구,2023-07,반기,실업률 (％),3.7,
서울,서대문구,2023-07,반기,실업률(RSE),*,
서울,서대문구,2023-07,반기,실업자 (천명),6.4,
서울,서대문구,2023-07,반기,실업자(RSE),*,
서울,서대문구,2023-07,반기,취업자 (천명),166.3,
서울,서대문구,2024-01,반기,15~64세 고용률 (%),64.9,
서울,서대문구,2024-01,반기,15세이상인구 (천명),291.4,
서울,서대문구,2024-01,반기,경제활동인구 (천명),175.2,
서울,서대문구,2024-01,반기,경제활동참가율 (％),60.1,
서울,서대문구,2024-01,반기,고용률 (%),57.9,
서울,서대문구,2024-01,반기,비경제활동인구 (천명),116.1,
서울,서대문구,2024-01,반기,실업률 (％),3.7,
서울,서대문구,2024-01,반기,실업자 (천명),6.5,
서울,서대문구,2024-01,반기,취업자 (천명),168.8,
서울,서대문구,2024-07,반기,15~64세 고용률 (%),63.8,
서울,서대문구,2024-07,반기,15세이상인구 (천명),291.5,
서울,서대문구,2024-07,반기,경제활동인구 (천명),173.8,
서울,서대문구,2024-07,반기,경제활동참가율 (％),59.6,
서울,서대문구,2024-07,반기,고용률 (%),57.5,
서울,서대문구,2024-07,반기,비경제활동인구 (천명),117.7,
서울,서대문구,2024-07,반기,실업률 (％),3.5,
서울,서대문구,2024-07,반기,실업자 (천명),6.1,
서울,서대문구,2024-07,반기,취업자 (천명),167.7,
서울,서대문구,2025-01,반기,15~64세 고용률 (%),65,
서울,서대문구,2025-01,반기,15세이상인구 (천명),289.6,
서울,서대문구,2025-01,반기,경제활동인구 (천명),176.6,
서울,서대문구,2025-01,반기,경제활동참가율 (％),61,
서울,서대문구,2025-01,반기,고용률 (%),58.2,
서울,서대문구,2025-01,반기,비경제활동인구 (천명),113,
서울,서대문구,2025-01,반기,실업률 (％),4.5,
서울,서대문구,2025-01,반기,실업자 (천명),8,
서울,서대문구,2025-01,반기,취업자 (천명),168.6,
서울,서대문구,2025-07,반기,15~64세 고용률 (%),62.9,
서울,서대문구,2025-07,반기,15세이상인구 (천명),289.2,
서울,서대문구,2025-07,반기,경제활동인구 (천명),171.8,
서울,서대문구,2025-07,반기,경제활동참가율 (％),59.4,
서울,서대문구,2025-07,반기,고용률 (%),56.7,
서울,서대문구,2025-07,반기,비경제활동인구 (천명),117.4,
서울,서대문구,2025-07,반기,실업률 (％),4.6,
서울,서대문구,2025-07,반기,실업자 (천명),8,
서울,서대문구,2025-07,반기,취업자 (천명),163.9,
서울,서대문구,2026-01,반기,15~64세 고용률 (%),63.8,
서울,서대문구,2026-01,반기,15세이상인구 (천명),289.3,
서울,서대문구,2026-01,반기,경제활동인구 (천명),172.7,
서울,서대문구,2026-01,반기,경제활동참가율 (％),59.7,
서울,서대문구,2026-01,반기,고용률 (%),57,
서울,서대문구,2026-01,반기,비경제활동인구 (천명),116.6,
서울,서대문구,2026-01,반기,실업률 (％),4.6,
서울,서대문구,2026-01,반기,실업자 (천명),7.9,
서울,서대문구,2026-01,반기,취업자 (천명),164.8,
서울,서초구,2021-01,반기,15~64세 고용률 (%),62.9,
서울,서초구,2021-01,반기,15세이상인구 (천명),343.5,
서울,서초구,2021-01,반기,경제활동인구 (천명),197.8,
서울,서초구,2021-01,반기,경제활동참가율 (％),57.6,
서울,서초구,2021-01,반기,고용률 (%),54.9,
서울,서초구,2021-01,반기,비경제활동인구 (천명),145.8,
서울,서초구,2021-01,반기,실업률 (％),4.6,
서울,서초구,2021-01,반기,실업자 (천명),9.2,
서울,서초구,2021-01,반기,취업자 (천명),188.6,
서울,서초구,2021-07,반기,15~64세 고용률 (%),63.9,
서울,서초구,2021-07,반기,15세이상인구 (천명),342.4,
서울,서초구,2021-07,반기,경제활동인구 (천명),199.1,
서울,서초구,2021-07,반기,경제활동참가율 (％),58.2,
서울,서초구,2021-07,반기,고용률 (%),55.8,
서울,서초구,2021-07,반기,비경제활동인구 (천명),143.3,
서울,서초구,2021-07,반기,실업률 (％),4.1,
서울,서초구,2021-07,반기,실업자 (천명),8.1,
서울,서초구,2021-07,반기,취업자 (천명),191,
서울,서초구,2022-01,반기,15~64세 고용률 (%),64.7,
서울,서초구,2022-01,반기,15세이상인구 (천명),336.2,
서울,서초구,2022-01,반기,경제활동인구 (천명),195.6,
서울,서초구,2022-01,반기,경제활동참가율 (％),58.2,
서울,서초구,2022-01,반기,고용률 (%),56.3,
서울,서초구,2022-01,반기,비경제활동인구 (천명),140.6,
서울,서초구,2022-01,반기,실업률 (％),3.2,
서울,서초구,2022-01,반기,실업자 (천명),6.3,
서울,서초구,2022-01,반기,취업자 (천명),189.3,
서울,서초구,2022-07,반기,15~64세 고용률 (%),66.5,
서울,서초구,2022-07,반기,15세이상인구 (천명),331.7,
서울,서초구,2022-07,반기,경제활동인구 (천명),201.5,
서울,서초구,2022-07,반기,경제활동참가율 (％),60.7,
서울,서초구,2022-07,반기,고용률 (%),58.9,
서울,서초구,2022-07,반기,비경제활동인구 (천명),130.2,
서울,서초구,2022-07,반기,실업률 (％),3.1,
서울,서초구,2022-07,반기,실업자 (천명),6.2,
서울,서초구,2022-07,반기,취업자 (천명),195.3,
서울,서초구,2023-01,반기,15~64세 고용률 (%),67.6,
서울,서초구,2023-01,반기,15세이상인구 (천명),333,
서울,서초구,2023-01,반기,경제활동인구 (천명),203.7,
서울,서초구,2023-01,반기,경제활동참가율 (％),61.2,
서울,서초구,2023-01,반기,고용률 (%),59.6,
서울,서초구,2023-01,반기,비경제활동인구 (천명),129.3,
서울,서초구,2023-01,반기,실업률 (％),2.6,
서울,서초구,2023-01,반기,실업자 (천명),5.3,
서울,서초구,2023-01,반기,취업자 (천명),198.5,
서울,서초구,2023-07,반기,15~64세 고용률 (%),66.6,
서울,서초구,2023-07,반기,15세이상인구 (천명),335.8,
서울,서초구,2023-07,반기,경제활동인구 (천명),204,
서울,서초구,2023-07,반기,경제활동참가율 (％),60.7,
서울,서초구,2023-07,반기,고용률 (%),59.2,
서울,서초구,2023-07,반기,비경제활동인구 (천명),131.8,
서울,서초구,2023-07,반기,실업률 (％),2.6,
서울,서초구,2023-07,반기,실업자 (천명),5.3,
서울,서초구,2023-07,반기,취업자 (천명),198.7,
서울,서초구,2024-01,반기,15~64세 고용률 (%),67.3,
서울,서초구,2024-01,반기,15세이상인구 (천명),337.8,
서울,서초구,2024-01,반기,경제활동인구 (천명),205.3,
서울,서초구,2024-01,반기,경제활동참가율 (％),60.8,
서울,서초구,2024-01,반기,고용률 (%),59.4,
서울,서초구,2024-01,반기,비경제활동인구 (천명),132.5,
서울,서초구,2024-01,반기,실업률 (％),2.3,
서울,서초구,2024-01,반기,실업자 (천명),4.8,
서울,서초구,2024-01,반기,취업자 (천명),200.5,
서울,서초구,2024-07,반기,15~64세 고용률 (%),66.6,
서울,서초구,2024-07,반기,15세이상인구 (천명),339.2,
서울,서초구,2024-07,반기,경제활동인구 (천명),204.3,
서울,서초구,2024-07,반기,경제활동참가율 (％),60.2,
서울,서초구,2024-07,반기,고용률 (%),58.7,
서울,서초구,2024-07,반기,비경제활동인구 (천명),134.9,
서울,서초구,2024-07,반기,실업률 (％),2.6,
서울,서초구,2024-07,반기,실업자 (천명),5.3,
서울,서초구,2024-07,반기,취업자 (천명),199,
서울,서초구,2025-01,반기,15~64세 고용률 (%),66.2,
서울,서초구,2025-01,반기,15세이상인구 (천명),338.5,
서울,서초구,2025-01,반기,경제활동인구 (천명),201.8,
서울,서초구,2025-01,반기,경제활동참가율 (％),59.6,
서울,서초구,2025-01,반기,고용률 (%),57.7,
서울,서초구,2025-01,반기,비경제활동인구 (천명),136.7,
서울,서초구,2025-01,반기,실업률 (％),3.1,
서울,서초구,2025-01,반기,실업자 (천명),6.3,
서울,서초구,2025-01,반기,취업자 (천명),195.4,
서울,서초구,2025-07,반기,15~64세 고용률 (%),67.1,
서울,서초구,2025-07,반기,15세이상인구 (천명),342.6,
서울,서초구,2025-07,반기,경제활동인구 (천명),205.9,
서울,서초구,2025-07,반기,경제활동참가율 (％),60.1,
서울,서초구,2025-07,반기,고용률 (%),58.5,
서울,서초구,2025-07,반기,비경제활동인구 (천명),136.7,
서울,서초구,2025-07,반기,실업률 (％),2.7,
서울,서초구,2025-07,반기,실업자 (천명),5.5,
서울,서초구,2025-07,반기,취업자 (천명),200.3,
서울,서초구,2026-01,반기,15~64세 고용률 (%),67.8,
서울,서초구,2026-01,반기,15세이상인구 (천명),346,
서울,서초구,2026-01,반기,경제활동인구 (천명),209.5,
서울,서초구,2026-01,반기,경제활동참가율 (％),60.6,
서울,서초구,2026-01,반기,고용률 (%),58.8,
서울,서초구,2026-01,반기,비경제활동인구 (천명),136.5,
서울,서초구,2026-01,반기,실업률 (％),2.9,
서울,서초구,2026-01,반기,실업자 (천명),6,
서울,서초구,2026-01,반기,취업자 (천명),203.5,
서울,성동구,2021-01,반기,15~64세 고용률 (%),63.7,
서울,성동구,2021-01,반기,15세이상인구 (천명),261.6,
서울,성동구,2021-01,반기,경제활동인구 (천명),155.6,
서울,성동구,2021-01,반기,경제활동참가율 (％),59.5,
서울,성동구,2021-01,반기,고용률 (%),56.2,
서울,성동구,2021-01,반기,비경제활동인구 (천명),106,
서울,성동구,2021-01,반기,실업률 (％),5.4,
서울,성동구,2021-01,반기,실업자 (천명),8.5,
서울,성동구,2021-01,반기,취업자 (천명),147.1,
서울,성동구,2021-07,반기,15~64세 고용률 (%),64.5,
서울,성동구,2021-07,반기,15세이상인구 (천명),260.1,
서울,성동구,2021-07,반기,경제활동인구 (천명),154.3,
서울,성동구,2021-07,반기,경제활동참가율 (％),59.3,
서울,성동구,2021-07,반기,고용률 (%),56.4,
서울,성동구,2021-07,반기,비경제활동인구 (천명),105.8,
서울,성동구,2021-07,반기,실업률 (％),5,
서울,성동구,2021-07,반기,실업자 (천명),7.6,
서울,성동구,2021-07,반기,취업자 (천명),146.7,
서울,성동구,2022-01,반기,15~64세 고용률 (%),66.8,
서울,성동구,2022-01,반기,15세이상인구 (천명),256.9,
서울,성동구,2022-01,반기,경제활동인구 (천명),156.5,
